Song ID,ZCR,Energy,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCC.1,MFCC.2,MFCC.3,MFCC.4,MFCC.5,MFCC.6,MFCC.7,MFCC.8,MFCC.9,MFCC.10,MFCC.11,MFCC.12,MFCC.13,Chroma Vector(CV),CV.1,CV.2,CV.3,CV.4,CV.5,CV.6,CV.7,CV.8,CV.9,CV.10,CV.11,Chroma Deviation,ZCR_SD,Energy_SD,Entropy of Energy_SD,Spectral Centroid_SD,Spectral Spread_SD,Spectral Entropy_SD,Spectral Flux_SD,Spectral Rolloff_SD,MFCC.1_SD,MFCC.2_SD,MFCC.3_SD,MFCC.4_SD,MFCC.5_SD,MFCC.6_SD,MFCC.7_SD,MFCC.8_SD,MFCC.9_SD,MFCC.10_SD,MFCC.11_SD,MFCC.12_SD,MFCC.13_SD,Chroma Vector(CV)_SD,CV.1_SD,CV.2_SD,CV.3_SD,CV.4_SD,CV.5_SD,CV.6_SD,CV.7_SD,CV.8_SD,CV.9_SD,CV.10_SD,CV.11_SD,Chroma Deviation_SD,Tempo Feature1,Tempo Feature2,Valence,Arousal
252,0.2345717988,0.0720352152,0.8094606675,0.1509918036,0.0791630651,0.3198535122,0.1370209993,0.3527572867,0.5530495363,0.5545482551,0.5982322755,0.6622896695,0.6076947135,0.1335898083,0.4616268507,0.9229305334,0.6118599088,1,0.5443336119,0.5626410333,0.512032025,0.2138795546,0.3996465059,0.2567068157,0.1541038387,0.2059399424,0.3183537873,0.1321888089,0.3420791343,0.1686545722,0.4671884561,0.5458542854,0.154359648,0.295886915,0.4699525228,0.088938146,0.1725543636,0.3465052481,0.6930793641,0.5292540619,0.0548238047,0.2451776259,0.4277298782,0.6040655379,0.5138764122,0.433978826,0.3477497406,0.4026886718,0.5334971495,0.3952805802,0.4533118465,0.4433001587,0.4703390624,0.6004781246,0.5444465646,0.1907918008,0.5880126038,0.3261660799,0.2319736106,0.2445704815,0.3673935495,0.2374021894,0.2519909614,0.1878007218,0.3285788874,0.5100009663,0.1735243034,0.2202603515,0.1428571429,0.1684588332,0.4,0.5
253,0.0296226713,0.088378322,0.6091024541,0.0731372803,0.1997224676,0.0097737768,0.1968991312,0.0306766759,0.4730711137,0.9402008085,0.5392190257,0.783862477,0.5376581491,0.4307263701,0.5744892772,0.46303645,0.234188365,0.3050309057,0.1167649865,0.3162496118,0.4156444221,0.7555809179,0.0713942826,0.5028563437,0.6013559822,0.3074329137,0.4663143786,0.3824138783,0.0536506562,0.2939229477,0.187949497,0.3220685197,0.1464015686,0.4882273138,0.0774209322,0.0796414047,0.2041437987,0.6776638441,0.7595603437,0.016440651,0.2125820479,0.0206862464,0.3512077556,0.3419338317,0.287668199,0.2505972712,0.0818860915,0.1232580645,0.1401647906,0.045523471,0.1226746064,0.1624359218,0.2296699068,0.2089590378,0.233349249,0.4764388661,0.0577321384,0.2790862585,0.4701854708,0.2832304248,0.3277801498,0.5244345107,0.0587993462,0.2279791194,0.0437617852,0.1989342417,0.1006311907,0.1948494432,0.1428571429,0.1298965856,0.5,-0.6
254,0.1499383927,0.2289804,0.7615886514,0.1521049821,0.1913131442,0.1525564938,0.1683916615,0.2135785327,0.6689669812,0.7017099496,0.737279408,0.8325910302,0.7364838992,0.4590836645,0.4274216119,0.3570990656,0.4198565988,0.417331567,0.6687651465,0.4261819902,0.5417661207,0.3075745937,0.0664398044,0.2741018636,0.1595286379,0.7824231304,0.4851919961,0.2853569204,0.1178508801,0.1743499449,0.156349535,0.3912889018,0.7221983877,0.4898026301,0.3078460452,0.2035523184,0.1225949094,0.365892194,0.5377475597,0.2515935265,0.0844941136,0.1662969789,0.2805449707,0.3553792491,0.3543683139,0.2736978831,0.2518106175,0.2681434838,0.3381221051,0.3003523836,0.3836632725,0.3601414997,0.3916202852,0.4532873651,0.3656421468,0.2534211054,0.1006566577,0.2701736339,0.1584795195,0.658746047,0.3734166335,0.3618440001,0.0775336309,0.1806705721,0.0486292572,0.2794986395,0.6522026608,0.178642018,0.2,0.4308434555,0.5,-0.6
255,0.156588102,0.0496045521,0.7270071107,0.2051238902,0.2356317355,0.1633560103,0.1205092952,0.152687027,0.3683922852,0.772923397,0.6208482622,0.4589516453,0.7913076813,0.4532759489,0.5465669194,0.432594194,0.2327149626,0.3108606506,0.5990036547,0.6252407587,1,0.249788681,0.1041644979,0.1763101198,0.2119041486,0.8547015204,0.4261613952,0.2836069487,0.1576493703,0.3304760889,0.1956674548,0.3386724709,0.2679250616,0.336623494,0.3217556409,0.044061643,0.1045414226,0.6925850033,0.6367928177,0.2593377742,0.0808720962,0.1257516332,0.4197347431,0.1158100727,0.1582214842,0.170625969,0.0424569892,0.0557280815,0.0232266969,0.0127065181,0.0723202206,0.0453631611,0.0527777014,0.1005921274,0.1584043984,0.1127031682,0.1101030931,0.0706522072,0.0887507715,0.585552962,0.2582905137,0.3284141877,0.0880138187,0.2640019385,0.0313800802,0.1805700559,0.1681761781,0.0655915694,0.2,0.865591843,0.5,-0.8
256,0.1410258729,0.1648300506,0.0515383667,0.2016128161,0.2448201606,0.1695391928,0.2570021006,0.1425584964,0.4215595583,0.8167656537,0.7589837464,0.5822912437,0.8981109908,0.3443260512,0.5293905315,0.537745155,0.7430233383,0.3642289295,0.5037693689,0.3387305329,0.7430622022,0.5604627078,0.3177070188,0.6152886565,0.3230419679,0.3886356833,0.1358290491,0.2076695598,0.2256016239,0.4814340151,0.2184120469,0.6510395641,0.0762814817,0.3708925261,0.4720709833,0.1855814289,0.6247965437,0.7172190389,0.7000980716,0.4337795402,0.0893927191,0.2339707169,0.6118977592,0.3133923181,0.2414891422,0.2076921351,0.1343023592,0.1357319018,0.1937103095,0.1962216021,0.1992929634,0.2430066252,0.2934108463,0.3737500943,0.3237094416,0.3794855684,0.6049590086,0.6237848175,0.4447531746,0.3586860179,0.1330679709,0.2871631873,0.1738913039,0.4683634648,0.1030633687,0.5023625873,0.0743448174,0.1614466714,0.1428571429,1,0.5,0.6
257,0.2062225243,0.1014124695,0.4891336646,0.3050316724,0.2999550197,0.2218975784,0.1901092442,0.2034324951,0.4052832703,0.7210726141,0.6928158847,0.5317514608,0.8843323497,0.4205024581,0.659602033,0.5670002701,0.3868599467,0.2476951112,0.5128720117,0.4826853917,0.9042199254,0.353930033,0.2275254538,0.3533114554,0.4154877904,0.6016338425,0.2155583282,0.2476308642,0.242067208,0.2756133619,0.1781398729,0.4303990523,0.0377554789,0.3624066907,0.6211001044,0.1771705681,0.398601385,0.8914270542,0.5962093923,0.5134137357,0.1166014639,0.2871878339,0.5794657735,0.4101262536,0.542652365,0.5216069875,0.2691836265,0.2900890564,0.4349986156,0.2889410863,0.3692652756,0.4126802665,0.4212247515,0.5197111124,0.4648020251,0.346324953,0.4233280642,0.4538270746,0.6115917234,0.6542462763,0.2390374108,0.4090228138,0.2044947802,0.3229327523,0.1060474697,0.3821132615,0.0433613541,0.2605793318,0.2,0.2395115777,0.4,0.5
258,0.1104862969,0.0775137148,0.5369584192,0.0575103104,0.1087082516,0.0447317174,0.2346762327,0.1422259348,0.4876792428,0.7591798496,0.3990139029,0.9032946471,0.6120952786,0.5002921759,0.6623117429,0.6919586643,0.3956960346,0.4629986903,0.4691856994,0.4613902835,0.5821274938,0.2076844329,0.2046385407,0.3218830002,0.5082982017,0.3895103423,0.3919972398,0.2717668522,0.2368362292,0.2344247249,0.2681595365,0.4852546211,0.1165964386,0.3474707685,0.1804338844,0.0948007269,0.49053631,0.5119383479,0.8255647789,0.088489159,0.2082963112,0.0749521414,0.5880982579,0.3610753833,0.329022117,0.5028539341,0.227874151,0.2255902991,0.3081397986,0.290061171,0.2212247219,0.2598738744,0.2934135375,0.1654702175,0.2175826076,0.1724876015,0.2936374227,0.3171635225,0.5731386336,0.4204852619,0.4769051211,0.4396066115,0.1514800327,0.3309359902,0.1397783775,0.363589425,0.1195808606,0.2271247851,0.1428571429,0.0462066891,0.5,0.6
259,0.2266955989,0.0750729684,0.4227100502,0.1898942572,0.1481737984,0.2451350068,0.1954605379,0.3511527357,0.493298846,0.5654631714,0.756484136,0.881612833,0.454854744,0.375369665,0.3441383235,0.6311790498,0.5563863225,0.4824293815,0.1599141314,0.4653796278,0.6531061124,0.4021767652,0.1270322024,0.1954406601,0.3306611043,0.5799183164,0.1392216995,0.1718199994,0.0555827274,0.1114086906,0.4552848849,0.4620291804,0.2787164693,0.3837651449,0.5068757431,0.1157877865,0.480833156,0.4152553365,0.5638044556,0.4733375671,0.089805291,0.246847513,0.556764185,0.5099383766,0.3759914694,0.38201776,0.3080564723,0.4011107234,0.4513450756,0.3293847605,0.4955417436,0.5550600494,0.5710473618,0.5966209506,0.5448475774,0.4324930246,0.2210369652,0.3595160459,0.5494570159,0.6526181224,0.1757560674,0.3632796253,0.0514367455,0.1736183232,0.4680505592,0.5044505649,0.3634171519,0.3751506136,0.0666666667,0.5693579912,0.6,0.6
260,0.1286419972,0.031959349,0.4140020342,0.1062785678,0.128704989,0.0561287546,0.3034578612,0.117263826,0.3660589966,0.7535114378,0.3775465552,0.6847109351,0.6837465528,0.527064983,0.6197451568,0.5551800154,0.5103699403,0.5963991263,0.4709227782,0.4009977112,0.6714990995,0.154047982,0.1520059645,0.241743748,0.6334279248,0.429048002,0.4915080462,0.2108356035,0.2363821596,0.2199653574,0.4347788717,0.6273653543,0.215353752,0.4133562224,0.2412152156,0.0536511891,0.6285962204,0.7795470039,0.9773101704,0.1116290112,0.2382554235,0.0673979632,0.651602827,0.4227748137,0.3729188926,0.475496007,0.435440647,0.4233047512,0.6340298766,0.3091749857,0.2934236589,0.4188808148,0.4119334548,0.3367214497,0.3802827772,0.2142710787,0.2575758379,0.2832318789,0.9041010908,0.5464901641,0.4405193859,0.3390874025,0.2343595013,0.2641077644,0.4155413711,0.5663272221,0.2644055276,0.2616343979,0.2,0.0665368725,0.4,0.3
261,0.0837370266,0.0170229775,0.4913074971,0.0592063698,0.1225141743,0.0328750848,0.2353561917,0.0958992975,0.3391839197,0.8460659859,0.4376731152,0.6632495803,0.5557891855,0.4640523595,0.4119225282,0.3538645689,0.5322245793,0.705833538,0.4523165119,0.4586029124,0.7406360523,0.182578319,0.105062527,0.150824903,0.4085581664,0.5679014957,0.4382707724,0.1649904887,0.1374499571,0.399013627,0.3724836614,0.8041652109,0.3298656572,0.3322926861,0.1339803834,0.0408234368,0.7153164923,0.7316255836,0.9828347298,0.0635632566,0.176725179,0.0401398042,0.707985834,0.2707551539,0.2739638498,0.4002441334,0.2752647907,0.2894544841,0.2993027629,0.1215673346,0.1342780837,0.2413041436,0.2817677382,0.3072380756,0.3625039626,0.1639653409,0.1651984671,0.1645758457,0.5499572776,0.6469154935,0.3574369741,0.2584299481,0.1025691478,0.4354407301,0.1959677047,0.5378133395,0.326495513,0.1559402848,0.1428571429,0.058374869,0.5,0.1
262,0.09963882,0.0810558071,0.4682623539,0.0494775028,0.0886351654,0.0496629459,0.2795833483,0.1335864269,0.4687439789,0.7961006888,0.4806451254,0.8327853445,0.8194482517,0.1455442266,0.584225422,0.3554429707,0.5257490574,0.5113474777,0.4623623287,0.6874691215,0.561637522,0.340582513,0.1369466345,0.3183251911,0.6694445497,0.4816926097,0.3156703087,0.1035392457,0.651800411,0.5062771938,0.4577117198,0.3874638816,0.271350126,0.388576507,0.1600003325,0.1567265656,0.5729599403,0.4415559489,0.8078982492,0.0953542176,0.1754706201,0.0721608698,0.3766590888,0.2300504497,0.258991431,0.1781278483,0.1197150812,0.1656950308,0.1396886309,0.1831758766,0.1886074922,0.212272976,0.3016161471,0.2409113671,0.1866294001,0.3639693716,0.2179160197,0.4209327387,0.9417555904,0.4937568696,0.3005216028,0.1624182995,0.5237606278,0.5277365933,0.2791317838,0.2940833054,0.2975334555,0.3381707901,0.0666666667,0.317721199,-0.3,0.3
263,0.0212008799,0.0744588637,0.5501097223,0,0.1063677723,0.0033633918,0.2083943873,0.0375714159,0.4461413536,0.9555822214,0.5232946256,0.811956609,0.5145145387,0.3070400443,0.481159763,0.4290139873,0.2917401409,0.5039170445,0.5272288476,0.536488747,0.5001442168,0.1908087452,0.3771141042,0.7106476216,0.4209962258,0.3046349638,0.5958953488,0.4003807419,0.0678960871,0.2502757045,0.6436071297,0.4069454499,0.1468873169,0.6078221015,0.0432871389,0.0851474485,0.3047691353,0.6359832656,0.9424834822,0.0089522998,0.1696424159,0.0188051212,0.4477900546,0.3059079592,0.2261169288,0.2725328984,0.1149432728,0.1005994801,0.0773597259,0.1391097398,0.1632379983,0.1487615805,0.1507355192,0.1063737801,0.2557141784,0.1420161662,0.5274107345,0.6556949235,0.4049965319,0.2071212697,0.3823056039,0.4080794403,0.0331818754,0.1702543926,0.2940984527,0.2295485416,0.1283995771,0.2060929374,0.2,0.1684811501,0.3,-0.3
264,0.1911052465,0.1031339378,0.7044951076,0.3017268547,0.3138585809,0.1656455447,0.1493450695,0.2349539348,0.5502867819,0.7028111112,0.5095888741,0.2814165208,0.3460944755,0.3317148845,0.2353093767,0.4212796823,0.7957921266,0.8311185859,0.2732639524,0.3768844674,0.4503165726,0.3687036895,0.1441371562,0.0599459158,0.1978671036,0.1322480493,0.270501655,0.2666044116,0.4095335022,0.2576410457,0.2378386036,0.6459845771,0.9138393334,0.391333671,0.3636830893,0.1265210705,0.3327389408,0.639440352,0.4866523324,0.3055452013,0.1288394718,0.2007817139,0.4161599137,0.4590044624,0.5529326349,0.3462705904,0.2689053189,0.3473962279,0.3507969582,0.3599910973,0.4453894697,0.4417004776,0.4298198438,0.4440231977,0.3841443093,0.3658480539,0.2311616917,0.0817853033,0.2104300683,0.1694477308,0.3170774335,0.5525391133,0.3684312695,0.2628720935,0.199622496,0.4471207896,0.7566473263,0.2646238743,0.2,0.3979795253,0.6,-0.6
265,0.1081508028,0.1627292499,0.6304147005,0.0641459644,0.1248725999,0.0326003577,0.1828928757,0.1196017895,0.6530477164,0.7762175898,0.379119719,0.7209416987,0.6489901774,0.4533364553,0.4693792715,0.4614245484,0.2637267958,0.4871991809,0.3455123136,0.3235379921,0.2411396068,0.3836742002,0.1360987685,0.1847370457,0.4951530938,0.2242619807,0.338482036,0.3639950591,0.257097516,0.2865987269,0.2439408861,0.4673545777,0.2087551532,0.355025414,0.1335427368,0.1629724742,0.2478802215,0.5304384405,0.7757368489,0.0518731642,0.1103407851,0.0418564425,0.350200273,0.3535901624,0.3418254487,0.3793987632,0.2590507506,0.3803804196,0.3149335816,0.3096923306,0.3195368668,0.381964867,0.3555999844,0.2129918013,0.3222630834,0.365191795,0.2251368413,0.1703633398,0.563193986,0.2198415219,0.3809820363,0.6691364686,0.2046767677,0.3396920437,0.1377751809,0.384613298,0.2096881059,0.3211807078,0.0666666667,0.0317266225,0.5,-0.4
266,0.0991215506,0.1677577772,0.6412286532,0.0322645456,0.0686378744,0.0414189073,0.1885157151,0.1407656467,0.7456592363,0.7531357701,0.3972210344,0.7475768737,0.4533243432,0.332664207,0.4316459362,0.4213947446,0.357553095,0.5492700803,0.4710820371,0.421482484,0.4119203087,0.3889026238,0.1991933307,0.3348110024,0.3002065819,0.3871513189,0.3169877464,0.1820523829,0.2548197419,0.3854123962,0.3084779031,0.5944758553,0.2417525781,0.2614873238,0.083575328,0.1156003714,0.1503724376,0.4628106987,0.8685401343,0.0532364282,0.0780112771,0.0529039978,0.1766104,0.0532398531,0.2083331737,0.2326875027,0.1781564158,0.1522372298,0.2210127368,0.1295578124,0.1700497331,0.2235943177,0.3457861068,0.4141417485,0.3885007976,0.3816545103,0.2889580424,0.4030444725,0.3551410519,0.4347066509,0.2727885162,0.2851040529,0.1885938565,0.4048695293,0.1639211122,0.4322373553,0.20701305,0.1840938687,0.0181818182,0.1042399966,0.4,0.4
267,0.074477539,0.1190257957,0.3949654413,0.0294684066,0.085275045,0.0241121278,0.2574481271,0.088173611,0.5427468643,0.8352153034,0.3878227229,0.6147299039,0.4336513957,0.4031110797,0.588110699,0.3625567737,0.315980625,0.5882625172,0.4017799425,0.7504621589,0.7739952342,0.3294348515,0.1220774064,0.2408013913,0.3207893162,0.3661260152,0.6934391263,0.2805535087,0.3918286297,0.3462405121,0.3187814225,0.2995971477,0.1407230919,0.3230798139,0.0757897586,0.1563446606,0.4840616397,0.6156813257,0.9392059945,0.0404698503,0.1759344556,0.0396024447,0.3668663289,0.2343218244,0.3103910079,0.4110913326,0.1439222052,0.2008065726,0.2595140426,0.1199508846,0.230239309,0.2403164317,0.2542054765,0.123955829,0.2113248895,0.2305118438,0.1951767269,0.2188920586,0.4133458053,0.3764136748,0.6435841296,0.4185688879,0.2329367248,0.3198014956,0.1982507283,0.1928885631,0.1013330283,0.1898698394,0.1428571429,0.3822131526,-0.9,0.9
268,0.1148262876,0.4846882623,0.7673752499,0.1950485335,0.1952611167,0.0563831084,0.1896182727,0.1084078312,0.6766085853,0.7517781763,0.1850802498,0.2077569631,0.1702945061,0.0309231376,0.5132197274,0.2124759774,0.7217575884,0.8173887773,0.6601186579,0.4021050654,0.5120703984,0.1922481727,0.1260340345,0.0460059663,0.1369189813,0.1596479709,0.2846124884,0.2367543598,0.2587022062,0.4183213894,0.3077164155,0.6332866831,1,0.4238621502,0.1622143726,0.4974966288,0.2993470103,0.807085376,0.8745361752,0.0524292752,0.2225852388,0.078337047,0.6281018004,0.6343081156,0.5986298873,0.3624137155,0.2334784879,0.3130390113,0.4656641869,0.2246647397,0.2923811607,0.2483497309,0.3493137498,0.2771946774,0.2907532187,0.1729168925,0.1602814525,0.1089155584,0.2214095882,0.1288475098,0.2691753488,0.5277709354,0.2266314916,0.4308183632,0.1817649708,0.5443446277,0.7883723421,0.2905542718,0.28,0.1484233647,0.7,0.3
269,0.2053242208,0.1399473455,0.724422215,0.1249384397,0.0988718464,0.2607867855,0.1866815475,0.2874952189,0.5714908381,0.6991156967,0.6640131428,0.4575342568,0.8136221078,0.1597241921,0.4074231673,0.43622627,0.7471617978,0.6677900885,0.4102619513,0,0.4208392363,0.485005568,0.2544336784,0.119438413,0.4427137174,0.230613292,0.2426657027,0.3153843037,0.0360357185,0.1350094981,0.2450305623,0.4907301051,0.5954482082,0.40863922,0.461400052,0.173786524,0.2635708399,0.4886476775,0.8027483388,0.4933688101,0.1267748987,0.2578321537,0.3943548755,0.524323052,0.6349807327,0.4506808702,0.341740322,0.3450631216,0.4009026695,0.4562970416,0.4525079209,0.454126346,0.4616103803,0.6046415206,0.4654611535,0.442554835,0.3684422569,0.1122871845,0.5436511334,0.2855689668,0.3044496754,0.5967145324,0.027432377,0.1541353041,0.1648671538,0.3480286058,0.5557024308,0.3105608989,0.2,0.3966271793,0.5,-0.4
270,0.8858226535,0.3545353858,0.9606144876,0.9549292675,0.9667829488,0.2446179593,0.0193773375,0.3486796573,0.6211171811,0.7896856741,0.3247888657,0.5043911342,0.9046770427,0.5526474027,0.6270547474,0.1321573466,0.8601336652,0.6809200341,0.6016215693,0.590245567,0.7318452687,0.2398711258,0.2648028319,0.2081247346,0.282317379,0.1345575989,0.473306286,0.1143481885,0.2679451584,0.2624959557,0.7125052701,0.4724437628,0.0787739755,0.4528446174,0.6346304221,0.2404756342,0.0304069278,0.3571870603,0.1857349233,0.0813226377,0.0354412373,0.3763885577,0.1540438117,0.3402393678,0.3797820334,0.2941348124,0.2378130504,0.283257069,0.3096158107,0.2597787971,0.3289507963,0.3008454589,0.3396166813,0.2755729762,0.1363234345,0.1656688556,0.2896929605,0.1497600225,0.2821218396,0.0956329858,0.3596785301,0.1069584809,0.1204534513,0.2254749256,0.4582292013,0.3314840222,0.0412043287,0.2359056817,0.1428571429,0.2753425547,0.6,-0.8
271,0.0121228983,0.0768673291,0.5170329495,0.061501676,0.1561692149,0.0035206303,0.2358702263,0,0.3492135405,0.9968976106,0.5142933898,0.5289759429,0.3545735783,0.150425751,0.4102349581,0.3055003276,0.5432549341,0.5984228201,0.4880229072,0.6132144646,0.7634104891,0.581838386,0.1927582694,0.2180507323,0.3021739908,0.2510735491,1,0.1837658654,0.0501636822,0.4909381181,0.5407033661,0.5024412738,0.1784810699,0.5960193042,0,0.1439290597,0.3855823561,0.820471536,0.9766275216,0.0087696405,0.2025296127,0,0.2694731026,0.5093065954,0.2907063136,0.3221869659,0.1010423644,0.1835531801,0.1510442676,0.0740591957,0.1920321553,0.1457963585,0.1289895054,0.0669394122,0.1459174906,0.3977503756,0.3234203626,0.0919640358,0.2745618726,0.301428608,0.8182217991,0.2473940362,0.0284720586,0.4523022164,0.315742999,0.351914372,0.0871830395,0.2708350482,1,0.2011137399,-0.7,-0.4
272,0.1853088328,0.319675245,0.5612138959,0.0869300857,0.0687486397,0.2318570937,0.2568559471,0.2472675579,0.7627223611,0.7529712256,0.6068153692,0.535856247,0.6979029281,0.2763971536,0.5550429208,0.5311084231,0.539979767,0.3803705821,0.2884439546,0.1059065935,0.4457443993,0.4326199493,0.6097863791,0.1751259795,0.6108829209,0.3142029174,0.456473875,0.1894108376,0.1436528657,0.1041425285,0.4569244221,0.390766309,0.257824009,0.4373441938,0.5072608642,0.3122032862,0.2836010361,0.5554211149,0.8219256068,0.6268590276,0.1098793436,0.2958475793,0.3824279784,0.534110403,0.5099225683,0.4150606251,0.2179874211,0.2678152235,0.3572091058,0.375048918,0.4683003287,0.3212227044,0.4659907435,0.5271941962,0.5703497749,0.382528047,0.8639199938,0.2174236462,0.8574096518,0.3871923361,0.4630672639,0.2630263995,0.1195549622,0.1735124339,0.3866119998,0.3732002794,0.2911830373,0.2764717501,0.1,0.5546689573,0.5,0.6
273,0.0487984813,0.3421160391,0.5084782803,0.0533965788,0.125749518,0.0133155776,0.2934377606,0.0707106303,0.6698915727,0.8219733868,0.4389819443,0.7692180296,0.4632176878,0.2137200727,0.4420315618,0.356113021,0.7405433414,0.6033370106,0.3859422139,0.5498572682,0.1304803837,0.3314232083,0.5261341875,0.1996496357,0.2217981358,0.2540903118,0.38791869,0.3514482444,0.1297470011,0.2758276635,0.5160178084,0.3335097766,0.4673928776,0.5400321251,0.0677823007,0.3469957699,0.3992792455,0.600531751,0.9041939702,0.0137149715,0.2619829844,0.0428806065,0.3893103429,0.1606506644,0.2911856054,0.3205846111,0.1575292497,0.3257666969,0.333370434,0.2372617481,0.5454035494,0.3831216732,0.3809163761,0.3529910403,0.452420016,0.3197110307,0.7096585207,0.3326263879,0.3588283183,0.3165528158,0.4412031227,0.6260328444,0.0842573723,0.2897422127,0.3737975414,0.2453671624,0.6782160027,0.3136789269,0.1,0.146630122,0.4,0.1
274,0.0723689177,0.2007206839,0.5161851128,0.0597446409,0.1175695059,0.0165730519,0.2820316907,0.084482786,0.6061618013,0.80579303,0.3518659651,0.6764638031,0.625378667,0.4462133106,0.5127362816,0.155487408,0.4125842634,0.5213060062,0.3338001749,0.4336468026,0.3740278352,0.5186499037,0.0964174489,0.0948042876,0.4116453469,0.484479126,0.2799039751,0.4106249174,0.6243214281,0.302143689,0.2124614331,0.2644853009,0.4212279681,0.4615676352,0.0904669166,0.173351693,0.3816806121,0.5990581677,0.9115314265,0.0204049979,0.2069780513,0.0402252926,0.2142729443,0.1213156498,0.3614739462,0.2923389726,0.288926825,0.3996327515,0.4132572462,0.284516176,0.4729234943,0.422906199,0.3908565632,0.2501267307,0.4247705423,0.4837016918,0.2170353496,0.0976469601,0.5530915428,0.6623482183,0.3140620561,0.7210524321,0.5524205691,0.3742788313,0.1417369172,0.216673332,0.6366406888,0.3679249524,0.1428571429,0.1888043243,0.4,0.2
275,0.0484569967,0.328880163,0.5520836599,0.0332959537,0.110426661,0.0079828137,0.2435635634,0.0683826377,0.7077743293,0.8566184005,0.4070404862,0.7556383234,0.5455122649,0.3313795546,0.4301554533,0.1117420479,0.4199373527,0.5048522918,0.3129332418,0.408924668,0.3454100748,0.4986633555,0.1034323417,0.0793052825,0.5209764118,0.7004274801,0.2981245866,0.3966126461,0.5143419926,0.3638850122,0.3126357015,0.2272753422,0.4955782059,0.5537215001,0.06480898,0.2773811103,0.3542560356,0.6012254127,0.9267281682,0.0077406074,0.2005865363,0.0366805718,0.2409067952,0.2013434791,0.2433665114,0.3484087905,0.1837107672,0.2882200923,0.3568612491,0.252071644,0.5030455668,0.442374246,0.4426321842,0.2258424217,0.4310314287,0.4557717657,0.1593351915,0.0863206373,0.7107778155,0.9067376477,0.3615943228,0.6631128011,0.383121878,0.4288687585,0.1937050081,0.1793025137,0.6649431727,0.330023171,0.1428571429,0.2484166314,0.4,0.2
276,0.0509268405,0.1612076577,0.627538744,0.0642056009,0.1302846377,0.0554814231,0.2781679137,0.0960571843,0.6149728232,0.7916972606,0.7627339869,0.9170012722,0.6817321505,0.8280528696,0.2787179314,0.1298250096,0.5052464275,0.333132861,0.1033302721,0.7351456692,0.5431043375,0.6982120815,0.0296290427,0.2937826926,0.2083784057,0.419810278,0.478806851,0.4112067852,0.0725602114,0.324740079,0.4600046552,0.5796175941,0.1288395222,0.5897454983,0.2910978472,0.1809874425,0.2467852225,0.5142142749,0.7735302359,0.1310621524,0.1975295814,0.1608617895,0.3108866744,0.6266043317,0.2356576586,0.2312183138,0.1577070695,0.2629312723,0.1519348632,0.0689166566,0.1324991362,0.1898325324,0.384775837,0.3597627542,0.7384708003,0.6570439555,0.0571943365,0.3953673196,0.2999349253,0.4955408409,0.4276160835,0.6224040367,0.0686292794,0.4386136015,0.3835734133,0.532672893,0.1823691182,0.2956561707,0.2,0.168432818,0.4,0.1
277,0.1068597869,0.0794075918,0.6092508535,0.0535839144,0.0858168853,0.0533419955,0.1769790061,0.1363394119,0.5880619073,0.7855162494,0.4685338402,0.8828321436,0.6565828308,0.5565517821,0.6050552496,0.4479342171,0.5390348193,0.7593475363,0.4251598179,0.5126899231,0.60897768,0.4654036172,0.0950910641,0.2481581802,0.2576769837,0.3777701131,0.2892368175,0.2968143984,0.3194541491,0.4360300524,0.5115026397,0.448928388,0.2214656906,0.2705826278,0.1564890774,0.0971908274,0.3326411662,0.5329654032,0.8990681162,0.0795148255,0.1068635174,0.0630965663,0.2943969588,0.1686383945,0.173448782,0.1931124974,0.1114910676,0.1320167812,0.2396781692,0.0777354536,0.1355078277,0.2022059291,0.2392876062,0.193426189,0.1240002026,0.2965013516,0.1314449424,0.1739546561,0.3260708392,0.3940715062,0.2057530409,0.349958178,0.2448524947,0.3756254665,0.3325557494,0.2987932825,0.1742364652,0.044775831,0.1,0.2675276768,-0.8,0.8
278,0.0856811693,0.3310679141,0.9135649192,0.101989897,0.1518964343,0.0781668691,0.11515563,0.1526134045,0.742817766,0.7213576422,0.7155600563,0.9208524937,0.7936214269,0.9750745499,0.2465822572,0.3645647224,0.5768694776,0.2856604561,0.2675935884,0.6920980588,0.3842370687,0.5986295502,0.0474635893,0.286353647,0.1418259368,0.4578919649,0.2370081103,0.304212056,0.0493377655,0.177682469,0.438147754,0.8151213096,0.1278920579,0.5789402629,0.2466087355,0.2983508757,0.0816800002,0.4397000991,0.6680700186,0.1264665732,0.0739483483,0.116632495,0.182358452,0.3524435378,0.3214681317,0.1957322971,0.1850359498,0.2404405117,0.191941124,0.0852637463,0.1281737017,0.0658379436,0.2603966254,0.3498501415,0.6207736558,0.466639626,0.0452774394,0.3107734276,0.0954606938,0.4371493652,0.1884763901,0.4058370255,0.0136326923,0.1736919308,0.2148292893,0.5049779336,0.1099284037,0.1710392728,0.2,0.7029282594,0.6,-0.7
